Date,VTI,VXUS,BND,BNDX,VUG,VTV,QQQ,XLE,RM-Rf,SMB,HML,RMW,CMA,ETH,ETH_V,BTC,BTC_V
1/16/2019,0.284358616,0.405609137,0.037858338,0.128811658,0.085209036,0.334544974,-0.01848497,-0.128955827,0.28,0.25,0.92,-0.1,-0.23,1.233302016,2746469340,0.667930141,5394457145
1/17/2019,0.803811412,0.444251848,-0.113534404,0.03677647,0.826954166,0.724285944,0.785328854,0.915153285,0.75,0.08,-0.24,0.07,0,0.157592171,2594091285,0.642448561,5464420383
1/18/2019,1.288907074,0.802740974,-0.075784677,-0.03677647,1.238172788,1.375318694,0.985164427,2.009410619,1.29,-0.3,0.11,0.19,-0.27,-2.232275447,2305389800,-0.564981619,5002961727
1/22/2019,-1.377892501,-1.530740491,0.176714703,0.183793634,-1.604870074,-1.08318272,-2.023354714,-2.2013693,-1.53,-0.36,0.32,0.26,0.34,-1.887553237,2552507405,-1.466816505,5313623556
1/23/2019,0.103816529,0.607048524,0.100848453,0.073383189,0.035327569,0.28160171,0.129593823,-1.030117602,0.15,-0.41,-0.14,0.35,0.29,-1.096492052,2556952198,-0.541167168,5433755649
1/24/2019,0.20731028,0.362451702,0.213937155,0.25651712,0.324327133,-0.087308045,0.645471814,0.532473428,0.23,0.48,0,-0.14,-0.19,-0.076418301,2520843420,0.438143121,5262869046
1/25/2019,0.934980613,1.099477553,-0.113201062,-0.036595681,1.182633103,0.542009825,1.187761115,1.26331525,0.9,0.41,-0.35,-0.34,-0.58,-0.842426332,2606881898,-0.030542044,5265847539
1/28/2019,-0.735459877,-0.538237287,0.03780215,-0.091570983,-0.950599954,-0.590553873,-1.242938783,-1.006155288,-0.8,-0.08,0.62,0.29,0.17,-8.78570073,3366895505,-3.658441191,6908930483
1/29/2019,-0.140352706,0.199672225,0.201082916,0.219605017,-0.478716019,0.184321906,-0.948602862,0.304510764,-0.19,0.03,0.17,0.03,0.46,-0.934799661,2900418606,-0.645612663,5897159493
1/30/2019,1.496727985,1.189791906,0.100405446,0.054827907,2.212318997,0.945320909,2.511952777,1.398398424,1.51,-0.36,-0.94,-0.24,-0.89,3.085780741,2874370355,1.097878318,5955112627
1/31/2019,0.877290875,0.216608585,0.463009784,0.109556106,1.241559749,0.574390495,1.485773631,0.644901031,0.92,-0.06,-1.08,-0.37,-0.01,-1.710037863,2828796031,-0.817660684,5831198271
2/1/2019,0.144285145,-0.157488124,-0.278228419,-0.010958474,-0.088650489,0.257381053,-0.42311736,1.725402012,0.14,-0.16,0.42,-0.73,0.3,0.511272328,2541271519,0.868238256,5422926707
2/4/2019,0.711056722,0.334336241,-0.087949947,-0.036540767,0.977725776,0.399091897,1.234523164,0.230889432,0.72,0.42,-0.45,0.18,-0.21,0.196642717,2491888675,-0.828876149,5332718886
2/5/2019,0.414275521,0.879690321,0.213363449,0.127866948,0.753904714,0.12321715,0.880889644,0.153628847,0.43,-0.13,-0.6,0.61,-0.34,-0.351271386,2515863999,0.208024248,5227549545
2/6/2019,-0.099844743,-0.703116501,-0.037591632,0,-0.349320206,0.047330037,-0.298626399,-0.739597942,-0.22,-0.03,0.06,-0.05,0.07,-2.377393577,2593048199,-1.528769386,5482196038
2/7/2019,-0.953445931,-1.321926535,0.075201194,0.091233262,-0.994169615,-0.846130318,-1.352044388,-2.236391065,-0.93,-0.14,0.39,0.54,0.3,-0.366655541,2326764622,-0.419658313,5004962683
2/8/2019,0.100789474,-0.378050897,0.150232944,0.10937514,0.264740759,-0.057296929,0.195962932,-0.459707188,0.09,-0.08,-0.68,-0.35,-0.12,13.18461091,3656841347,7.569393588,7735623101
2/11/2019,0.208458876,-0.199571963,-0.037531746,-0.072920084,0.074540638,0.047759487,-0.094969244,0.475518321,0.14,0.67,0.22,-0.08,-0.03,1.68826356,3222473887,-0.501684713,6277056434
2/12/2019,1.241720432,1.05317304,-0.012520384,-0.036455056,1.292155381,1.290209478,1.467792636,1.257097838,1.36,0.04,-0.17,-0.12,-0.28,1.04474025,3149576429,0.139631041,6480384532
2/13/2019,0.311569686,-0.138455568,-0.150329596,0.036455056,0.313803737,0.291794275,0.070217734,1.241456409,0.28,0.06,0.07,0.11,0.22,-0.015245228,3386585799,-0.589054344,6438903823
2/14/2019,-0.176895756,0.039572833,0.175379469,0.145758313,0.019996559,-0.452163042,0.122715716,0.354108402,-0.21,0.51,-0.58,0.42,-0.18,-0.953832627,3331701628,-0.419087379,6271044418
2/15/2019,1.091805718,1.004035187,0.037547046,-0.054633755,0.737023518,1.443468733,0.419626626,1.600760043,1.13,0.38,0.48,-0.2,0,0.583336715,3021741615,0.108596292,6091952231
2/19/2019,0.195985904,0.527503031,0.087516352,0.091049253,0.099159728,0.250954291,0.197551952,0.30202184,0.19,0.3,0.28,0.04,0.22,17.42748621,5310842625,8.62817579,9933626655
2/20/2019,0.20954241,0.466559751,-0.03747421,0.036383109,0.059478,0.30583922,-0.017431506,0.42131103,0.19,0.29,0.56,0.01,-0.28,2.854136404,4500094965,1.32697653,8693373948
2/21/2019,-0.342469262,-0.310786697,-0.200297626,-0.018196597,-0.443524217,-0.268744946,-0.366409543,-1.558608482,-0.37,-0.03,-0.23,0.58,0.14,-2.315737284,3995766856,-1.149189039,7775128102
2/22/2019,0.655950968,0.620627119,0.225288656,0.127262746,0.825874113,0.425939286,0.737283059,0.289332294,0.65,0.38,-1.47,0.29,-0.63,2.00641913,3731099284,1.291745129,7826525254
2/25/2019,0.145956855,0.443711885,-0.037520212,-0.054511512,0.164365801,0.156941668,0.363722891,0.167142134,0.15,-0.27,-0.18,-0.86,-0.5,-6.419026056,4914392068,-3.114522813,9318796067
2/26/2019,-0.187694328,0.345889753,0.137492473,0.018191013,-0.039414824,-0.156941668,0.103682064,-0.319314254,-0.16,-0.67,-0.32,0.09,-0.15,-1.24730427,3791292839,-0.73253993,7931218996
2/27/2019,0.034778673,-0.480726544,-0.200035229,-0.200178011,0.131332001,-0.09245168,-0.063351711,0.38000503,0.09,0.15,-0.12,-0.68,-0.07,-1.432265928,4469776860,-0.085927919,8301309684
2/28/2019,-0.208900428,-0.405604676,-0.112683641,-0.091124558,-0.17734009,-0.342755888,-0.230686446,-1.006397345,-0.31,-0.02,-0.25,0.29,0.16,0.454634846,4535438953,0.097018386,8399767798
3/1/2019,0.666946954,0.270594124,-0.309355938,-0.080307329,0.87713185,0.509094499,0.690486468,1.822365504,0.72,0.25,-0.41,-0.35,-0.18,-0.221550769,3756124824,0.124400078,7661247975
3/4/2019,-0.46500581,-0.115877484,0.176145895,0.127744779,-0.359099861,-0.46272173,0.017217616,0.180428171,-0.52,-0.38,0.39,0.14,-0.09,-6.564743285,4008171341,-2.572633656,9029175788
3/5/2019,-0.188005876,0.193044249,0.075399655,0.145798318,-0.111248152,-0.232147249,0.074499842,-0.331047356,-0.17,-0.32,-0.23,0.28,0,7.57017639,4764849990,3.521363199,10174126415
3/6/2019,-0.762593643,-0.328402497,0.125595939,0.254645263,-0.597650794,-0.652922913,-0.568791048,-1.27408047,-0.84,-1.23,0.05,0.55,0.12,0.699151771,4589054219,0.194033877,9175291529
3/7/2019,-0.78258115,-1.344133522,0.288178154,0.308333905,-0.973035288,-0.638390877,-1.234843859,-0.597112336,-0.82,-0.05,-0.34,-0.38,0.13,-0.545367652,4339206292,0.192996501,9584165519
3/8/2019,-0.205475285,-0.21596438,0.125068351,0.090520124,-0.213048343,-0.179110455,-0.151769496,-1.891229207,-0.22,0.07,-0.14,-0.12,-0.27,-2.128802192,4678816794,-0.265027466,10638638944
3/11/2019,1.457504238,1.172364404,-0.049985969,-0.108640077,1.692028001,1.284295977,2.05846622,1.552834289,1.49,0.27,-0.52,-0.28,-0.47,-0.961518181,4689807419,0.10493249,10125901903
3/12/2019,0.33495021,0.155264265,0.237255238,0.054330987,0.346749167,0.251171796,0.547911036,0.645045777,0.25,-0.31,-0.08,-0.43,0.02,0.453901927,4709988000,0.100557013,9809887079
3/13/2019,0.638912435,0.618715516,-0.049892425,0.018104405,0.651002532,0.703649883,0.748522696,1.005351168,0.68,-0.32,0.08,-0.17,0.18,-0.881427238,4265162099,-0.062410556,9469184841
3/14/2019,-0.083094134,-0.154314144,-0.087405224,0.018106833,-0.012975842,-0.073824431,-0.16963088,0.106040276,-0.1,-0.38,0.31,-0.15,-0.12,0.335999981,4476532147,0.45081576,10480789570
3/15/2019,0.463097802,1.017973542,0.187155912,0.072354659,0.627538777,0.387021419,0.923805858,-0.039686447,0.48,-0.23,-0.24,-0.04,-0.19,2.933257019,4506861856,0.926847298,9394210605
3/18/2019,0.37168109,0.571630104,-0.062326052,0.05424258,0.173997898,0.522864808,0.237873587,1.379526353,0.46,0.23,0.44,-0.08,-0.08,1.214752672,4551739879,1.791426437,9646954186
3/19/2019,-0.020600912,0.094966022,-0.049898647,0.054192293,0.199354424,-0.155655274,0.335672465,-0.271361714,-0.09,-0.47,-0.9,0.01,-0.07,0.8178812,4251488129,0.954703844,9344919956
3/20/2019,-0.413180108,0.018973007,0.435887867,0.072231602,0.224608826,-0.911325028,0.395739543,0.871792604,-0.39,-0.22,-1.03,-0.21,-0.24,0.118888136,4664134462,0.399235675,10175916388
3/21/2019,1.166266229,0.018977563,0.024859115,0.288388774,1.451052665,0.801311979,1.551117155,0.70092077,1.11,0.17,-1.22,0.31,-0.34,-2.921207045,5087247796,-1.432840178,10831212662
3/22/2019,-2.1091549,-2.167528173,0.545144439,0.269611575,-2.184557262,-1.665018971,-2.220927166,-2.741947302,-2.17,-1.56,-0.06,0.53,0.6,0.398352707,4490899266,-0.133079508,9252935969
3/25/2019,-0.068653084,0.089461549,0.123508449,0.161428512,-0.025829989,-0.168031639,-0.190572866,0.045816156,-0.05,0.6,-0.27,0.19,0.03,-1.579990653,4480516753,-1.52494276,10359818883
3/26/2019,0.767963331,0.581389819,0.024667651,-0.161428512,0.586103671,0.846632492,0.464643334,1.424903147,0.76,0.23,0.46,0.04,0.19,0.31744994,4499271679,0.553847285,10707678815
3/27/2019,-0.460054341,-0.309650279,0.184891601,0.179343708,-0.527980551,-0.445674568,-0.644366581,-0.709914544,-0.5,0.17,0.5,0.76,0.09,3.99968715,5228240093,2.526980202,10897131934
3/28/2019,0.439192387,0.058112024,0.049245612,0.071649402,0.498554473,0.276020712,0.230201747,0.378228641,0.4,0.36,0.02,-0.14,-0.07,-1.121024605,4163212475,-0.440378405,9353915899
3/29/2019,0.658641525,0.540974632,-0.073857212,-0.14334264,0.757235238,0.568368758,0.754261166,-0.15112195,0.66,-0.27,-0.91,0.2,-0.17,2.185823922,5125602702,0.716682581,10918665557
4/1/2019,1.154266956,1.282684855,-0.395959609,-0.210239421,1.118880321,1.163874624,1.316018197,1.307203663,1.19,-0.19,0.98,-0.05,-0.32,-0.469247367,4611999536,1.448779065,10157794171
4/2/2019,-0.006830234,0.09506355,0.049583242,0.053962906,0.321899743,-0.248258745,0.378336921,-0.68903749,-0.05,-0.18,-0.44,-0.38,-0.5,14.50017169,9826645698,16.00419799,21315047816
4/3/2019,0.238819387,0.625177643,-0.13640127,-0.107934166,0.352277931,0.018413786,0.572966095,-0.966621121,0.27,0.24,-0.39,0.14,-0.4,-1.538313657,10622456246,1.890749297,22899891582
4/4/2019,0.21104353,0.09439781,0.099197735,0.018008138,0.018824223,0.440863796,-0.038083684,0.8312628,0.19,0.35,0.93,0.63,0.22,-2.132252386,7953123529,-1.015046194,18251810240
4/5/2019,0.501998811,0.263792824,0.074382724,0.053969096,0.494761773,0.438890666,0.51578075,1.745654044,0.52,0.49,-0.08,-0.27,0.1,4.613341668,7531316908,2.287012735,16837325387
4/8/2019,0.087935932,-0.018820293,-0.099164713,0.017980082,0.099900952,0.072977621,0.254204535,0.442750547,0.08,-0.3,0.1,0.27,-0.03,8.533280624,9304964610,4.902759136,17154113634
4/9/2019,-0.603534577,-0.320494165,0.148694458,0.089868922,-0.41901085,-0.649433845,-0.351729304,-1.229734914,-0.65,-0.6,-0.14,0.13,-0.03,-2.325891242,7632529578,-1.616322679,14722104361
4/10/2019,0.461448749,0.301670329,0.136086999,0.107691373,0.468923926,0.274918648,0.535220164,0.371988499,0.48,0.94,-0.1,0.11,-0.13,0.691978363,7856924879,2.271680299,15504590933
4/11/2019,-0.006769653,-0.33944243,-0.17325697,0.017969625,-0.056159772,0.018304261,-0.237536621,0.074233323,0,-0.27,0.4,0.04,0.11,-6.91013594,7859383417,-5.007552532,16555616019
4/12/2019,0.668074139,0.752736437,-0.185940232,-0.233510002,0.746186634,0.62936016,0.431434557,0.266776662,0.65,-0.36,0.64,0.52,-0.26,-0.460703523,6237185309,0.493426326,13675206312
4/15/2019,-0.080728836,-0.09376569,0.024801752,-0.161956928,-0.030989364,-0.109165696,0.016145348,-0.593820791,-0.09,-0.25,-0.53,0.35,0.08,-1.938187083,5672311824,-0.441694989,12290155061
4/16/2019,0.026927837,0.374586442,-0.17382858,0.03598685,-0.099184733,0.218233717,0.343753563,0.653020438,0.13,0.23,0.7,-0.07,-0.13,3.675574616,5180105341,3.270340957,11618660197
4/17/2019,-0.370838407,0.112105464,0,-0.180204025,-0.291958937,-0.245542555,0.347918172,-0.133221291,-0.32,-0.53,0.84,1.13,-0.27,-0.402114029,5596102715,0.312342029,12438480677
4/18/2019,0.148526144,-0.074719674,0.136624304,0.270225011,0.291958937,0.027308838,0.128146878,-0.475135635,0.11,-0.28,-0.51,0.15,-0.2,4.028699289,6971581464,0.880504812,13256489918
4/22/2019,0.026936945,-0.187058847,-0.09932964,-0.036028142,0.266380633,0,0.282453165,2.091392086,0.11,-0.49,-0.55,-0.52,-0.17,-1.122039802,6094878077,1.887920022,14601631648
4/23/2019,0.999662996,0.243110337,0.173733565,0.05397126,1.070719517,0.698446979,1.263796066,-0.160461136,0.97,0.67,-0.48,-0.11,-0.43,-0.248666641,7097827092,3.153767884,15867308108
4/24/2019,-0.133608232,-0.957126197,0.260085574,0.233546351,-0.189915329,-0.280607116,-0.315771905,-1.767345605,-0.23,0.32,-0.07,0.6,0.05,-3.333922233,7351304156,-1.947934667,17048033399
4/25/2019,-0.167221781,-0.169868271,-0.024726808,-0.053809514,0.22049478,-0.335960012,0.405053931,-0.312532659,-0.14,-0.82,-0.19,-0.65,-0.29,-7.100837203,6820332362,-4.766091037,15330283408
4/26/2019,0.540851064,0.527513473,0.222418367,0.143493618,0.445680116,0.49898525,0.089202917,-1.305249469,0.53,0.48,0.07,-0.08,-0.18,1.21472317,7505283355,1.312381351,16812108040
4/29/2019,0.146419135,0.243977199,-0.210064697,-0.035860225,0.066999367,0.253076951,0.193892078,-0.090640469,0.18,0.16,0.65,-0.37,-0.15,-0.735101594,6053776253,-0.607896158,13735490672
4/30/2019,0.006638171,-0.018754235,0.148346564,0.089643391,-0.298734018,0.423353522,-0.777810102,-0.075615072,-0.04,-0.69,0.28,0.1,0.69,4.389322462,6275803460,1.950868673,13878964574
5/1/2019,-0.747500031,-0.526309472,0.006177589,0.001800175,-0.741551716,-0.766960995,-0.322348397,-2.016863179,-0.83,-0.07,-0.03,0.35,-0.07,-0.834526327,5789172433,0.966596471,13679528236
5/2/2019,-0.167645574,-0.150886919,-0.223083061,-0.089700141,-0.153895697,-0.226713185,-0.434960345,-1.759493178,-0.16,0.46,-0.27,0,0.06,0.807856274,6044171062,1.880997961,14644460907
5/3/2019,1.074595906,1.014097589,0.185961996,0.071766549,1.1028186,0.768718215,1.582215641,0.922536999,1.13,0.93,-0.27,0,-0.34,3.532666097,7299410672,4.666729609,18720780006
5/6/2019,-0.319166353,-1.22194233,0.123775402,-0.035912595,-0.415192646,-0.33389263,-0.614081935,0.093328294,-0.39,0.58,-0.42,0.01,0.07,2.76043858,7540096853,-0.37311796,15737171804
5/7/2019,-1.740000697,-1.716949658,0.148297951,0.107642717,-1.877537661,-1.502686117,-1.967207838,-0.874565312,-1.69,-0.27,0.5,0.02,0.31,-1.667165715,8411140170,1.428706603,18026409033
5/8/2019,-0.162770389,0.096177023,-0.074131296,0.071654283,0.006239687,-0.266471102,-0.252687553,0,-0.22,-0.21,-0.32,-0.04,0.18,0.674700554,6416569598,2.589995537,15320605300
5/9/2019,-0.319529637,-0.810657413,0.098879177,0,-0.305933611,-0.230268381,-0.539746751,0,-0.28,0.06,0.11,-0.37,0.01,-0.386159124,6546914198,3.16011333,16784645411
5/10/2019,0.461992306,0.733731025,-0.01236272,-0.035823543,0.274768815,0.579280225,0.124392967,0.469461104,0.35,-0.33,0.07,-0.11,0.25,1.661757916,8036919053,3.255511916,19419875368
5/13/2019,-2.560819918,-2.532777324,0.209729127,0.107435906,-2.904069006,-2.018966208,-3.531911755,-1.732312483,-2.67,-0.68,0.29,0.23,0.82,12.83067592,10367149039,20.30463998,28677672181
5/14/2019,0.89996443,1.001294499,0.06162327,0.071574249,1.021899955,0.634148172,1.091569237,1.215764406,0.93,0.34,-0.02,-0.55,0,9.815866186,12751049755,2.270920768,32031452227
5/15/2019,0.590958868,0.312057794,0.147668216,0.125123836,1.030448962,0.213589644,1.402541004,0.516548076,0.59,-0.1,-0.96,0.13,-0.28,12.94260282,13460006534,2.602089591,28344112920
5/16/2019,0.900261504,0.466311969,-0.147668216,0.053568318,1.032401307,0.80380336,0.999960787,0.544969787,0.91,-0.45,-0.31,-0.15,-0.24,6.597919423,18661465873,-3.98134936,33167197581
5/17/2019,-0.708613296,-0.836988904,0.024607406,0.05356397,-0.818792313,-0.396458358,-1.027263908,-1.014430891,-0.73,-0.76,0.29,0.05,0.32,-7.97840669,16037551694,-7.108127727,30066644905
5/20/2019,-0.713725724,-0.391702903,-0.123211131,-0.142876693,-1.161477872,-0.147937589,-1.702588486,0.047022719,-0.65,-0.11,0.72,0.07,0.43,3.268793496,10834541285,8.285706952,23843404340
5/21/2019,0.973243377,0.664963996,-0.049333778,0,0.97934959,0.755825846,1.039322596,1.153561674,0.9,0.44,-0.35,-0.14,-0.19,1.321889201,11545049593,-0.187953717,25127245056
5/22/2019,-0.362133935,-0.331929278,0.18483201,0.160710005,-0.207721607,-0.321904432,-0.446451359,-1.562039086,-0.4,-0.65,-0.6,-0.14,0.2,-4.208124681,9818257463,-3.621876361,24719473175
5/23/2019,-1.28139553,-1.022215875,0.356440641,0.124817107,-1.383022978,-1.083694107,-1.542050595,-3.41079765,-1.37,-0.71,-0.27,0.3,0.28,0.516343287,10671663487,2.593403293,24457107820
5/24/2019,0.242385976,0.806851115,0,0.142447217,0.063879905,0.269709626,-0.050512593,0.373964844,0.23,0.51,0.31,-0.5,-0.03,1.42067678,9929433206,1.329951554,25919126991
5/28/2019,-0.882273199,-0.629184142,0.208323014,0.071139196,-0.467136196,-1.346452925,-0.376769665,-1.044069697,-0.78,0.21,-0.63,0.02,-0.26,8.555262962,10362846898,8.775312805,24226919267
5/29/2019,-0.686191423,-0.335880973,-0.024477463,0.15990307,-0.753273207,-0.556943123,-0.825983978,-0.641592969,-0.71,-0.25,0.42,-0.18,-0.01,-0.854740881,9819132174,-0.695935208,23473479966
5/30/2019,0.196553162,0.355603216,0.269052365,0.035517105,0.49637947,-0.028398887,0.419508776,-1.278978372,0.14,-0.39,-0.77,0.27,-0.04,-5.177764557,13604268584,-4.005664803,29246528551
5/31/2019,-1.35548916,-0.514033967,0.438684172,0.212737831,-1.366119465,-1.334492432,-1.608166934,-1.770840028,-1.37,-0.23,-0.1,0.01,0.41,4.678429893,11255023515,3.019403995,25365190957
6/3/2019,-0.199227103,0.612582657,0.283593972,0.077944809,-1.517312112,0.945516069,-2.226386127,1.268069368,-0.4,0.57,1.65,0.28,1.39,-5.957202405,9375712917,-4.356239155,22004511436
6/4/2019,2.218640494,0.980209113,-0.170261643,0.106196461,2.361205292,1.976527318,2.776751382,1.715697978,2.33,0.49,-0.02,0.29,-0.48,-4.563686503,10132549747,-6.300147833,24609731549
6/5/2019,0.76331615,-0.234372654,0,0.159107597,1.028951496,0.613213274,0.740514075,-1.112685167,0.7,-1.07,-0.97,0.06,-0.2,2.339311542,8548917062,1.499647351,21760923463
6/6/2019,0.558370838,0.234372654,-0.024351365,0.105924485,0.771154954,0.618683685,0.791344231,1.836751116,0.55,-1.08,0.01,0.06,-0.06,0.976121064,8265146806,-0.028224096,19474611077
6/7/2019,0.90331226,1.144415156,0.267526606,0.264359181,1.474702791,0.495865019,1.912795668,0.458027086,1.04,-0.14,-1.2,0.35,-0.65,0.581940228,8379534528,2.797712903,19141423231
6/10/2019,0.557053326,0.404203096,-0.20671327,-0.193777423,0.604996483,0.320094833,1.158739022,0.29335654,0.53,0.02,0.09,0.4,-0.35,-1.368355058,8141159848,-0.54376622,18689275117
6/11/2019,-0.094861299,0.650975673,-0.072996385,0.035258353,-0.062219039,-0.045664452,0.136411862,0.195083272,-0.12,-0.2,0.55,0.47,0.18,-0.704762336,7382269700,-0.91179731,17107279932
6/12/2019,-0.135753878,-0.881750837,0.170344343,0.070479433,-0.21174368,-0.137116649,-0.579655674,-1.423106889,-0.2,0.29,-0.99,0.06,0.11,5.970552975,8645598618,2.714473977,19034432883
6/13/2019,0.460677915,0.115442826,0.170035444,0.123214997,0.516176432,0.419892707,0.590564908,1.162904861,0.52,0.68,-0.03,-0.11,-0.06,-1.83132274,8442077836,1.038875342,18669407147
6/14/2019,-0.216495383,-0.810956145,0.012169841,0.14065884,-0.267112419,-0.054656189,-0.426168735,-0.653476934,-0.27,-0.74,0.31,0.23,0.14,3.044377266,8676891267,5.471566499,19831162906
6/17/2019,0.072716207,0.096895571,0,-0.035155374,0.391095353,-0.200721235,0.600479634,0.832445413,0.15,0.48,-1.12,-0.68,-0.43,3.812834368,6009795781,6.95865294,15562951919
6/18/2019,1.087886673,1.575740401,0.230297938,0.4384381,1.072227128,0.84573012,1.442672052,1.372200639,1.04,0.19,0.33,-0.26,-0.19,-3.448322775,6205242504,-2.593215088,15848210536
6/19/2019,0.342155106,0.665076092,0.338462333,0.087439831,0.391507237,0.253236209,0.374827306,-0.112297274,0.32,0.02,-0.59,-0.22,0.16,1.638980767,5516510947,2.089488388,15546809946
6/20/2019,0.913370619,1.055034253,0.156751395,0.087365271,0.966090196,0.863383753,0.925636858,2.190911554,0.89,-0.41,-0.23,-0.14,-0.12,0.836486826,6408981097,2.698349628,17846823784
6/21/2019,0.013262365,-0.397011898,-0.277501523,-0.122339359,-0.217939028,-0.062707212,-0.148383318,0.720023075,-0.21,-0.46,-0.02,-0.11,0.01,8.199102833,9331694140,6.279058677,20624008643
6/24/2019,-0.558968697,0.095128293,0.18105146,0.104867284,-0.285198653,-0.107564845,0.003205409,-0.900829886,-0.34,-0.9,0.08,0.63,-0.02,5.127013742,8205712062,8.19668154,19271652365
6/25/2019,-0.952055583,-0.706049786,0.036186517,0.104766572,-1.500118277,-0.422500307,-1.731542491,-0.796941613,-0.98,0.4,0.71,-0.1,0.55,2.450720634,9641764965,6.842540312,24879684533
6/26/2019,-0.188788625,0.305939404,-0.229306215,-0.157190131,0.110977014,-0.424278439,0.463959125,1.524568916,-0.06,0.02,0.25,0.37,-0.39,5.690172917,16437084081,9.886766271,45105733173
6/27/2019,0.59889112,0.324005319,0.289569761,0.069895634,0.482573291,0.398870217,0.381424912,-0.743516174,0.6,1.43,-0.09,-0.34,-0.22,-13.48605507,14038092503,-15.18196739,39977475223
6/28/2019,0.695308184,0.379887229,0.08431359,0.087294497,0.45393609,0.578665103,0.128616348,1.152430261,0.68,0.77,0.6,-0.46,0.11,5.602998378,11514656820,10.39101132,35087757766
7/1/2019,0.703792381,0.585953,-0.007251983,0.096048556,1.02296155,0.691784275,1.340432415,0.094145941,0.75,-0.59,-0.13,-0.13,0.05,-5.816135616,10292223948,-15.90259165,29378589324
7/2/2019,0.231271192,0.357437258,0.192886802,0.191787971,0.417129181,0.178905791,0.395494153,-1.612440408,0.14,-0.96,-0.84,-0.01,-0.02,-0.698753975,10618413952,2.043979358,31015895223
7/3/2019,0.749663319,0.356180042,0.180509612,0.382483244,0.769231444,0.78340811,0.749780496,0.397624735,0.78,-0.14,-0.33,-0.35,-0.05,3.869192704,9926711979,10.19724232,30796494294
7/5/2019,-0.058989323,-0.657105535,-0.469994781,-0.121560938,-0.149783957,-0.159744565,-0.203925998,0.142746349,-0.1,0.34,0.91,0.13,-0.05,-5.111080812,8723493015,-8.573872328,23838480210
7/8/2019,-0.538977737,-0.623525288,-0.012066409,0,-0.583250675,-0.427222128,-0.70385468,0.142552028,-0.58,-0.43,0.07,0.04,-0.25,8.405417904,9078905628,11.25218172,23482551458
7/9/2019,0.177807736,-0.379784938,-0.13296301,-0.034758336,0.493283606,-0.062464222,0.499504532,0.079116592,0.18,-0.24,-0.42,-0.65,-0.19,-1.404994751,10055159803,2.315929327,28167921523
7/10/2019,0.407064852,0.455573157,0.084619159,-0.19133424,0.687743277,0.169442881,0.991608822,1.272893574,0.4,-0.25,-0.35,0.11,-0.02,-6.30672088,11679985167,-3.375122767,33627574244
7/11/2019,0.137507373,0.056820027,-0.326821982,-0.191726598,0.208369846,0.275831578,-0.072730898,0.202802242,0.19,-0.77,0.03,-0.23,-0.57,-7.627836491,10216287022,-6.788441619,28595327690
7/12/2019,0.509069916,0.075669802,0.084814061,-0.174619461,0.486511929,0.443300552,0.575209112,0.419873781,0.53,0.32,0.41,0.6,-0.09,2.779235602,8148936015,3.947275389,23534692797
7/15/2019,-0.06513668,0.17008597,0.145295919,0.314096914,0.118301628,-0.106211693,0.319843693,-0.904137699,-0.04,-0.47,-1.08,0.14,0.24,-18.42979849,9723674244,-8.114117344,25384047207
7/16/2019,-0.254381951,-0.321516968,-0.133175288,0.052249146,-0.450284099,-0.23051118,-0.516400867,-1.07054849,-0.32,0.4,0.11,0.45,-0.02,-14.28524345,9036620494,-13.93767056,24151199070
7/17/2019,-0.661780712,-0.18960727,0.302380311,0.208718556,-0.476182713,-0.802082823,-0.493056659,-1.146137752,-0.64,-0.25,-0.66,-0.47,-0.23,5.990144101,9387747640,2.255127877,24569921549
7/18/2019,0.367454004,0.322132193,0.181010591,0.260306576,0.232399773,0.482031124,0.114404722,0.016021139,0.35,-0.27,0.01,-0.36,0.35,6.88830761,9327816059,9.561955312,25187024648
7/19/2019,-0.571471969,-0.322132193,-0.108568812,-0.034659465,-0.668933659,-0.455176263,-0.735470033,0.463133233,-0.56,0.3,0.87,0.36,0.09,-2.336675585,7606433131,-1.280846157,20727426310
7/22/2019,0.236880786,0.151718177,0.108568812,0.034659465,0.549817294,-0.044743091,0.792635983,0.461027546,0.25,-0.55,-0.49,-0.18,-0.01,-1.719551807,6338843919,-1.797762563,16334414913
7/23/2019,0.668108593,0.434922158,-0.08442389,0.08661427,0.582383868,0.775580164,0.652292526,0.269258506,0.65,-0.06,0.8,0.66,0.34,-2.245795433,6976091534,-4.370796658,17851916995
7/24/2019,0.611776731,0,0.096483345,0.173025518,0.637882325,0.398803809,0.699341672,0.42616064,0.66,0.92,0.86,-0.09,-0.09,2.009424198,7168982843,-0.9013725,17398734322
7/25/2019,-0.533482672,-0.928839606,-0.108554442,0,-0.614204533,-0.407695109,-0.952499785,-1.140494758,-0.63,-0.68,-0.15,0.17,0.07,1.177863332,6731281160,1.013162118,15821952090
7/26/2019,0.721469747,0.266260814,0,-0.03459854,0.855293507,0.504943857,1.024213599,-0.511122603,0.82,0.34,-0.19,-0.61,-0.25,0.005287223,5729852178,-0.419955935,14495714483
7/29/2019,-0.239912475,0.037975432,0.060344729,0.155516107,-0.358927707,-0.01767285,-0.343667614,-0.401118817,-0.32,-0.35,-0.46,0.31,0.38,-3.88148164,5485190664,-3.622553688,13791445323
7/30/2019,-0.097405882,-1.088105342,-0.024172654,-0.051799779,-0.301057758,-0.150346404,-0.432542988,1.119115007,-0.17,1.42,0.89,-0.19,0.09,-0.353470983,5489918859,0.923102782,13829811132
